bench,mFamily,model,qbits,bench_item,pass,ft,rte,se,te,oe
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_4_mean_absolute_deviation,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_51_remove_vowels,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_52_below_threshold,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_53_add,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_54_same_chars,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_55_fib,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_56_correct_bracketing,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_57_monotonic,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_58_common,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_59_largest_prime_factor,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_5_intersperse,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_60_sum_to_n,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_61_correct_bracketing,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_62_derivative,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_63_fibfib,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_64_vowels_count,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_65_circular_shift,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_66_digitSum,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_67_fruit_distribution,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_68_pluck,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_69_search,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_6_parse_nested_parens,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_70_strange_sort_list,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_71_triangle_area,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_72_will_it_fly,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_73_smallest_change,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_74_total_match,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_75_is_multiply_prime,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_76_is_simple_power,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_77_iscube,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_78_hex_key,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_79_decimal_to_binary,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_7_filter_by_substring,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_80_is_happy,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_81_numerical_letter_grade,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_82_prime_length,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_83_starts_one_ends,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_84_solve,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_85_add,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_86_anti_shuffle,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_87_get_row,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_88_sort_array,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_89_encrypt,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_8_sum_product,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_90_next_smallest,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_91_is_bored,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_92_any_int,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_93_encode,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_94_skjkasdkd,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_95_check_dict_case,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_96_count_up_to,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_97_multiply,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_98_count_upper,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_99_closest_integer,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ2,2,HumanEval_9_rolling_max,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_0_has_close_elements,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_100_make_a_pile,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_101_words_string,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_102_choose_num,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_103_rounded_avg,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_104_unique_digits,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_105_by_length,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_106_f,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_107_even_odd_palindrome,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_108_count_nums,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_109_move_one_ball,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_10_make_palindrome,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_110_exchange,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_111_histogram,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_112_reverse_delete,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_113_odd_count,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_114_minSubArraySum,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_115_max_fill,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_116_sort_array,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_117_select_words,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_118_get_closest_vowel,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_119_match_parens,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_11_string_xor,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_120_maximum,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_121_solution,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_122_add_elements,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_123_get_odd_collatz,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_124_valid_date,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_125_split_words,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_126_is_sorted,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_127_intersection,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_128_prod_signs,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_129_minPath,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_12_longest,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_130_tri,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_131_digits,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_132_is_nested,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_133_sum_squares,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_134_check_if_last_char_is_a_letter,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_135_can_arrange,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_136_largest_smallest_integers,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_137_compare_one,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_138_is_equal_to_sum_even,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_139_special_factorial,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_13_greatest_common_divisor,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_140_fix_spaces,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_141_file_name_check,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_142_sum_squares,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_143_words_in_sentence,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_144_simplify,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_145_order_by_points,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_146_specialFilter,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_147_get_max_triples,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_148_bf,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_149_sorted_list_sum,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_14_all_prefixes,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_150_x_or_y,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_151_double_the_difference,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_152_compare,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_153_Strongest_Extension,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_154_cycpattern_check,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_155_even_odd_count,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_156_int_to_mini_roman,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_157_right_angle_triangle,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_158_find_max,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_159_eat,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_15_string_sequence,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_160_do_algebra,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_161_solve,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_162_string_to_md5,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_163_generate_integers,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_16_count_distinct_characters,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_17_parse_music,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_18_how_many_times,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_19_sort_numbers,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_1_separate_paren_groups,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_20_find_closest_elements,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_21_rescale_to_unit,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_22_filter_integers,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_23_strlen,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_24_largest_divisor,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_25_factorize,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_26_remove_duplicates,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_27_flip_case,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_28_concatenate,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_29_filter_by_prefix,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_2_truncate_number,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_30_get_positive,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_31_is_prime,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_33_sort_third,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_34_unique,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_35_max_element,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_36_fizz_buzz,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_37_sort_even,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_39_prime_fib,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_3_below_zero,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_40_triples_sum_to_zero,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_41_car_race_collision,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_42_incr_list,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_43_pairs_sum_to_zero,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_44_change_base,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_45_triangle_area,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_46_fib4,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_47_median,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_48_is_palindrome,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_49_modp,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_4_mean_absolute_deviation,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_51_remove_vowels,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_52_below_threshold,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_53_add,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_54_same_chars,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_55_fib,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_56_correct_bracketing,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_57_monotonic,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_58_common,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_59_largest_prime_factor,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_5_intersperse,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_60_sum_to_n,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_61_correct_bracketing,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_62_derivative,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_63_fibfib,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_64_vowels_count,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_65_circular_shift,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_66_digitSum,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_67_fruit_distribution,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_68_pluck,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_69_search,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_6_parse_nested_parens,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_70_strange_sort_list,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_71_triangle_area,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_72_will_it_fly,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_73_smallest_change,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_74_total_match,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_75_is_multiply_prime,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_76_is_simple_power,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_77_iscube,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_78_hex_key,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_79_decimal_to_binary,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_7_filter_by_substring,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_80_is_happy,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_81_numerical_letter_grade,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_82_prime_length,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_83_starts_one_ends,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_84_solve,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_85_add,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_86_anti_shuffle,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_87_get_row,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_88_sort_array,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_89_encrypt,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_8_sum_product,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_90_next_smallest,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_91_is_bored,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_92_any_int,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_93_encode,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_94_skjkasdkd,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_95_check_dict_case,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_96_count_up_to,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_97_multiply,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_98_count_upper,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_99_closest_integer,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemmaQ8,8,HumanEval_9_rolling_max,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_0_has_close_elements,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_100_make_a_pile,0,0,0,0,1,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_101_words_string,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_102_choose_num,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_103_rounded_avg,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_104_unique_digits,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_105_by_length,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_106_f,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_107_even_odd_palindrome,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_108_count_nums,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_109_move_one_ball,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_10_make_palindrome,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_110_exchange,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_111_histogram,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_112_reverse_delete,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_113_odd_count,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_114_minSubArraySum,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_115_max_fill,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_116_sort_array,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_117_select_words,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_118_get_closest_vowel,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_119_match_parens,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_11_string_xor,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_120_maximum,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_121_solution,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_122_add_elements,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_123_get_odd_collatz,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_124_valid_date,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_125_split_words,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_126_is_sorted,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_127_intersection,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_128_prod_signs,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_129_minPath,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_12_longest,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_130_tri,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_131_digits,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_132_is_nested,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_133_sum_squares,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_134_check_if_last_char_is_a_letter,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_135_can_arrange,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_136_largest_smallest_integers,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_137_compare_one,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_138_is_equal_to_sum_even,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_139_special_factorial,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_13_greatest_common_divisor,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_140_fix_spaces,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_141_file_name_check,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_142_sum_squares,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_143_words_in_sentence,0,0,1,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_144_simplify,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_145_order_by_points,0,0,0,1,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_146_specialFilter,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_147_get_max_triples,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_148_bf,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_149_sorted_list_sum,0,1,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_14_all_prefixes,1,0,0,0,0,0
HumanEval,CodeGemma,CodeGemma,4,HumanEval_150_x_or_y,0,1,0,0,0,0
